,respondent_id,seasonal_taken,xyz_taken
4284,4284,0.0,0.0
4287,4287,0.0,0.0
4288,4288,1.0,0.0
4289,4289,1.0,1.0
4290,4290,0.0,0.0
4291,4291,0.0,0.0
4292,4292,0.0,0.0
4294,4294,1.0,0.0
4295,4295,0.0,0.0
4296,4296,0.0,0.0
4297,4297,0.0,0.0
4300,4300,1.0,1.0
4301,4301,1.0,1.0
4302,4302,1.0,1.0
4303,4303,0.0,0.0
4304,4304,0.0,0.0
4305,4305,0.0,1.0
4306,4306,1.0,1.0
4307,4307,0.0,0.0
4308,4308,0.0,0.0
4309,4309,0.0,0.0
4310,4310,1.0,1.0
4311,4311,0.0,0.0
4312,4312,1.0,1.0
4313,4313,1.0,0.0
4314,4314,0.0,0.0
4315,4315,0.0,0.0
4317,4317,0.0,0.0
4318,4318,1.0,0.0
4320,4320,0.0,0.0
4322,4322,0.0,0.0
4323,4323,0.0,0.0
4324,4324,0.0,0.0
4325,4325,0.0,0.0
4329,4329,1.0,1.0
4330,4330,1.0,1.0
4331,4331,0.0,0.0
4333,4333,0.0,0.0
4335,4335,0.0,0.0
4336,4336,1.0,1.0
4337,4337,0.0,0.0
4338,4338,1.0,0.0
4339,4339,1.0,0.0
4340,4340,0.0,1.0
4341,4341,0.0,0.0
4342,4342,0.0,0.0
4343,4343,0.0,0.0
4344,4344,0.0,1.0
4345,4345,0.0,0.0
4346,4346,1.0,0.0
4347,4347,1.0,0.0
4348,4348,0.0,0.0
4349,4349,0.0,0.0
4350,4350,0.0,0.0
4352,4352,1.0,0.0
4353,4353,0.0,0.0
4354,4354,0.0,0.0
4355,4355,0.0,0.0
4356,4356,0.0,0.0
4357,4357,0.0,0.0
4358,4358,0.0,0.0
4360,4360,0.0,0.0
4361,4361,0.0,0.0
4362,4362,0.0,0.0
4363,4363,0.0,0.0
4364,4364,1.0,1.0
4366,4366,0.0,0.0
4367,4367,1.0,0.0
4368,4368,0.0,0.0
4369,4369,0.0,0.0
4370,4370,1.0,1.0
4371,4371,0.0,0.0
4372,4372,1.0,0.0
4373,4373,0.0,0.0
4374,4374,1.0,0.0
4375,4375,0.0,0.0
4376,4376,0.0,0.0
4377,4377,1.0,1.0
4378,4378,0.0,0.0
4379,4379,0.0,1.0
4380,4380,0.0,0.0
4381,4381,0.0,0.0
4382,4382,1.0,0.0
4383,4383,1.0,1.0
4384,4384,0.0,0.0
4385,4385,0.0,0.0
4386,4386,1.0,1.0
4387,4387,0.0,0.0
4388,4388,1.0,0.0
4389,4389,0.0,0.0
4390,4390,0.0,0.0
4391,4391,0.0,0.0
4393,4393,0.0,0.0
4394,4394,1.0,1.0
4395,4395,0.0,0.0
4396,4396,1.0,1.0
4397,4397,1.0,1.0
4398,4398,0.0,0.0
4399,4399,1.0,0.0
4400,4400,0.0,0.0
4401,4401,1.0,0.0
4403,4403,0.0,0.0
4404,4404,1.0,0.0
4405,4405,1.0,1.0
4406,4406,0.0,0.0
4407,4407,1.0,0.0
4409,4409,1.0,1.0
4411,4411,0.0,1.0
4412,4412,0.0,0.0
4413,4413,0.0,1.0
4414,4414,0.0,0.0
4415,4415,0.0,0.0
4416,4416,0.0,0.0
4417,4417,0.0,0.0
4419,4419,0.0,0.0
4422,4422,0.0,0.0
4425,4425,0.0,0.0
4426,4426,0.0,0.0
4427,4427,0.0,0.0
4428,4428,0.0,0.0
4430,4430,1.0,0.0
4432,4432,0.0,0.0
4433,4433,1.0,1.0
4435,4435,1.0,1.0
4436,4436,0.0,0.0
4437,4437,0.0,0.0
4438,4438,0.0,0.0
4439,4439,0.0,1.0
4440,4440,0.0,0.0
4441,4441,0.0,0.0
4443,4443,0.0,0.0
4444,4444,1.0,0.0
4445,4445,0.0,0.0
4446,4446,0.0,0.0
4447,4447,1.0,0.0
4448,4448,0.0,0.0
4449,4449,0.0,0.0
4450,4450,0.0,1.0
4451,4451,0.0,0.0
4453,4453,0.0,0.0
4454,4454,0.0,0.0
4455,4455,0.0,0.0
4456,4456,0.0,0.0
4457,4457,1.0,1.0
4458,4458,1.0,1.0
4459,4459,0.0,0.0
4461,4461,0.0,0.0
4462,4462,0.0,0.0
4463,4463,1.0,1.0
4464,4464,0.0,0.0
4465,4465,0.0,1.0
4466,4466,0.0,0.0
4467,4467,0.0,0.0
4468,4468,0.0,0.0
4469,4469,0.0,0.0
4470,4470,1.0,0.0
4471,4471,1.0,0.0
4472,4472,0.0,0.0
4473,4473,0.0,0.0
4474,4474,1.0,1.0
4475,4475,0.0,0.0
4476,4476,1.0,1.0
4477,4477,0.0,0.0
4478,4478,1.0,0.0
4479,4479,0.0,0.0
4480,4480,1.0,1.0
4482,4482,1.0,0.0
4483,4483,0.0,0.0
4484,4484,0.0,0.0
4485,4485,1.0,1.0
4487,4487,0.0,0.0
4488,4488,1.0,0.0
4489,4489,1.0,1.0
4490,4490,0.0,0.0
4491,4491,0.0,0.0
4492,4492,1.0,1.0
4493,4493,0.0,0.0
4494,4494,0.0,0.0
4495,4495,0.0,0.0
4496,4496,0.0,0.0
4497,4497,1.0,0.0
4498,4498,0.0,0.0
4500,4500,0.0,0.0
4502,4502,0.0,0.0
4503,4503,0.0,0.0
4505,4505,0.0,0.0
4506,4506,1.0,0.0
4507,4507,0.0,0.0
4508,4508,1.0,1.0
4509,4509,1.0,0.0
4510,4510,0.0,0.0
4511,4511,1.0,1.0
4512,4512,0.0,0.0
4513,4513,1.0,0.0
4514,4514,1.0,1.0
4515,4515,0.0,0.0
4516,4516,0.0,0.0
4517,4517,0.0,0.0
4518,4518,0.0,1.0
4519,4519,0.0,0.0
4520,4520,0.0,0.0
4522,4522,0.0,0.0
4523,4523,0.0,0.0
4524,4524,0.0,0.0
4525,4525,0.0,0.0
4526,4526,0.0,0.0
4527,4527,0.0,0.0
4528,4528,0.0,0.0
4529,4529,0.0,0.0
4531,4531,0.0,0.0
4532,4532,1.0,1.0
4533,4533,1.0,1.0
4535,4535,0.0,0.0
4536,4536,0.0,0.0
4538,4538,0.0,0.0
4539,4539,0.0,0.0
4540,4540,1.0,0.0
4541,4541,1.0,1.0
4542,4542,0.0,0.0
4543,4543,0.0,0.0
4545,4545,1.0,1.0
4547,4547,1.0,1.0
4548,4548,0.0,0.0
4549,4549,0.0,0.0
4550,4550,1.0,1.0
4551,4551,1.0,1.0
4552,4552,0.0,0.0
4553,4553,0.0,0.0
4554,4554,0.0,0.0
4555,4555,0.0,0.0
4556,4556,0.0,0.0
4557,4557,0.0,0.0
4558,4558,0.0,0.0
4559,4559,0.0,0.0
4560,4560,0.0,0.0
4562,4562,0.0,0.0
4563,4563,0.0,0.0
4564,4564,0.0,0.0
4565,4565,1.0,0.0
4566,4566,0.0,0.0
4569,4569,0.0,0.0
4570,4570,1.0,1.0
4571,4571,0.0,0.0
4572,4572,0.0,0.0
4573,4573,1.0,1.0
4574,4574,0.0,0.0
4575,4575,0.0,0.0
4576,4576,0.0,0.0
4577,4577,0.0,0.0
4578,4578,0.0,0.0
4579,4579,0.0,0.0
4582,4582,0.0,1.0
4584,4584,1.0,0.0
4586,4586,1.0,1.0
4587,4587,1.0,1.0
4588,4588,0.0,0.0
4589,4589,0.0,0.0
4590,4590,0.0,0.0
4591,4591,1.0,0.0
4593,4593,0.0,0.0
4594,4594,1.0,1.0
4595,4595,0.0,0.0
4596,4596,0.0,0.0
4597,4597,1.0,1.0
4598,4598,1.0,0.0
4599,4599,1.0,0.0
4600,4600,1.0,1.0
4601,4601,0.0,0.0
4602,4602,0.0,0.0
4604,4604,0.0,0.0
4605,4605,0.0,0.0
4607,4607,0.0,1.0
4608,4608,0.0,0.0
4609,4609,0.0,0.0
4610,4610,1.0,1.0
4611,4611,0.0,0.0
4614,4614,0.0,0.0
4616,4616,0.0,0.0
4617,4617,0.0,0.0
4618,4618,0.0,0.0
4620,4620,0.0,0.0
4621,4621,0.0,0.0
4622,4622,1.0,0.0
4624,4624,1.0,1.0
4626,4626,1.0,1.0
4627,4627,0.0,0.0
4628,4628,0.0,0.0
4629,4629,1.0,0.0
4631,4631,0.0,0.0
4632,4632,0.0,0.0
4634,4634,1.0,0.0
4635,4635,0.0,0.0
4637,4637,0.0,0.0
4638,4638,1.0,1.0
4639,4639,0.0,0.0
4641,4641,0.0,0.0
4642,4642,1.0,0.0
4643,4643,0.0,0.0
4644,4644,0.0,0.0
4645,4645,0.0,0.0
4648,4648,0.0,0.0
4651,4651,0.0,0.0
4652,4652,1.0,0.0
4654,4654,1.0,1.0
4655,4655,1.0,0.0
4656,4656,1.0,0.0
4657,4657,1.0,0.0
4658,4658,0.0,0.0
4659,4659,1.0,0.0
4660,4660,1.0,1.0
4661,4661,0.0,0.0
4662,4662,0.0,0.0
4663,4663,1.0,1.0
4665,4665,0.0,0.0
4666,4666,0.0,0.0
4668,4668,0.0,0.0
4669,4669,0.0,0.0
4670,4670,0.0,0.0
4671,4671,0.0,0.0
4672,4672,0.0,0.0
4673,4673,0.0,0.0
4675,4675,0.0,0.0
4676,4676,1.0,0.0
4677,4677,0.0,1.0
4679,4679,0.0,0.0
4680,4680,0.0,1.0
4681,4681,1.0,1.0
4682,4682,0.0,0.0
4683,4683,0.0,0.0
4684,4684,0.0,0.0
4685,4685,0.0,0.0
4686,4686,0.0,0.0
4687,4687,0.0,0.0
4689,4689,1.0,0.0
4690,4690,1.0,0.0
4691,4691,0.0,0.0
4692,4692,0.0,0.0
4693,4693,0.0,0.0
4694,4694,1.0,1.0
4696,4696,0.0,0.0
4697,4697,0.0,0.0
4698,4698,0.0,0.0
4699,4699,1.0,1.0
4700,4700,0.0,0.0
4701,4701,0.0,0.0
4702,4702,0.0,0.0
4703,4703,1.0,0.0
4704,4704,1.0,1.0
4705,4705,0.0,0.0
4706,4706,0.0,0.0
4707,4707,0.0,1.0
4709,4709,0.0,0.0
4710,4710,0.0,0.0
4711,4711,1.0,1.0
4712,4712,0.0,0.0
4713,4713,0.0,0.0
4714,4714,0.0,0.0
4715,4715,1.0,1.0
4716,4716,1.0,1.0
4717,4717,0.0,0.0
4718,4718,0.0,0.0
4719,4719,0.0,0.0
4720,4720,0.0,0.0
4721,4721,0.0,0.0
4722,4722,0.0,0.0
4723,4723,1.0,1.0
4724,4724,0.0,0.0
4725,4725,0.0,0.0
4726,4726,0.0,0.0
4727,4727,1.0,0.0
4728,4728,0.0,0.0
4730,4730,0.0,0.0
4731,4731,0.0,0.0
4732,4732,1.0,0.0
4734,4734,0.0,0.0
4735,4735,0.0,0.0
4736,4736,1.0,0.0
4738,4738,1.0,1.0
4739,4739,0.0,0.0
4741,4741,0.0,0.0
4742,4742,0.0,0.0
4743,4743,0.0,0.0
4744,4744,1.0,0.0
4745,4745,0.0,0.0
4747,4747,0.0,1.0
4748,4748,0.0,0.0
4749,4749,1.0,1.0
4750,4750,0.0,0.0
4751,4751,1.0,1.0
4752,4752,0.0,0.0
4754,4754,0.0,0.0
4755,4755,1.0,1.0
4756,4756,0.0,0.0
4757,4757,0.0,0.0
4758,4758,1.0,0.0
4759,4759,0.0,1.0
4760,4760,0.0,0.0
4761,4761,0.0,0.0
4762,4762,1.0,0.0
4763,4763,1.0,0.0
4764,4764,1.0,0.0
4766,4766,0.0,0.0
4767,4767,0.0,0.0
4768,4768,1.0,1.0
4769,4769,1.0,1.0
4770,4770,1.0,1.0
4771,4771,0.0,0.0
4773,4773,1.0,1.0
4775,4775,0.0,0.0
4776,4776,0.0,0.0
4777,4777,0.0,0.0
4778,4778,0.0,0.0
4779,4779,1.0,0.0
4780,4780,0.0,0.0
4781,4781,0.0,0.0
4782,4782,1.0,1.0
4783,4783,1.0,1.0
4784,4784,0.0,0.0
4785,4785,0.0,0.0
4786,4786,0.0,1.0
4787,4787,0.0,0.0
4788,4788,0.0,0.0
4789,4789,0.0,0.0
4790,4790,0.0,0.0
4792,4792,1.0,1.0
4793,4793,0.0,0.0
4794,4794,1.0,1.0
4795,4795,1.0,0.0
4796,4796,0.0,0.0
4797,4797,0.0,0.0
4798,4798,0.0,0.0
4799,4799,0.0,0.0
4800,4800,0.0,0.0
4801,4801,0.0,0.0
4802,4802,0.0,0.0
4803,4803,0.0,0.0
4804,4804,0.0,0.0
4805,4805,1.0,0.0
4806,4806,0.0,0.0
4807,4807,0.0,0.0
4808,4808,0.0,0.0
4809,4809,0.0,0.0
4810,4810,1.0,0.0
4811,4811,0.0,0.0
4812,4812,0.0,0.0
4813,4813,0.0,0.0
4815,4815,1.0,0.0
4816,4816,0.0,0.0
4817,4817,0.0,0.0
4819,4819,0.0,0.0
4820,4820,1.0,1.0
4821,4821,0.0,1.0
4822,4822,0.0,0.0
4823,4823,1.0,1.0
4824,4824,1.0,0.0
4825,4825,1.0,1.0
4826,4826,0.0,0.0
4827,4827,0.0,0.0
4828,4828,1.0,1.0
4830,4830,0.0,0.0
4831,4831,0.0,0.0
4832,4832,0.0,0.0
4833,4833,0.0,0.0
4834,4834,1.0,0.0
4835,4835,1.0,1.0
4836,4836,0.0,0.0
4837,4837,0.0,0.0
4838,4838,1.0,1.0
4839,4839,0.0,0.0
4841,4841,0.0,1.0
4842,4842,0.0,0.0
4843,4843,1.0,1.0
4844,4844,1.0,1.0
4845,4845,0.0,0.0
4846,4846,0.0,0.0
4847,4847,0.0,0.0
4849,4849,1.0,1.0
4850,4850,0.0,0.0
4851,4851,0.0,0.0
4852,4852,0.0,0.0
4853,4853,1.0,0.0
4854,4854,0.0,0.0
4855,4855,0.0,0.0
4856,4856,1.0,0.0
4857,4857,0.0,0.0
4858,4858,0.0,0.0
4859,4859,1.0,1.0
4860,4860,0.0,0.0
4861,4861,0.0,0.0
4862,4862,0.0,0.0
4864,4864,0.0,0.0
4865,4865,0.0,0.0
4866,4866,0.0,0.0
4867,4867,0.0,0.0
4868,4868,1.0,1.0
4869,4869,0.0,0.0
4870,4870,0.0,0.0
4872,4872,1.0,1.0
4873,4873,1.0,0.0
4874,4874,1.0,1.0
4875,4875,0.0,0.0
4876,4876,0.0,0.0
4877,4877,1.0,1.0
4878,4878,0.0,0.0
4879,4879,0.0,0.0
4880,4880,0.0,0.0
4881,4881,0.0,0.0
4882,4882,1.0,0.0
4883,4883,0.0,0.0
4884,4884,0.0,0.0
4885,4885,1.0,0.0
4886,4886,0.0,0.0
4889,4889,0.0,0.0
4890,4890,0.0,0.0
4891,4891,0.0,0.0
4892,4892,1.0,0.0
4893,4893,0.0,0.0
4894,4894,0.0,0.0
4895,4895,0.0,0.0
4896,4896,0.0,0.0
4897,4897,0.0,0.0
4898,4898,0.0,1.0
4899,4899,0.0,0.0
4900,4900,1.0,1.0
4901,4901,1.0,0.0
4903,4903,0.0,0.0
4904,4904,1.0,1.0
4906,4906,1.0,0.0
4907,4907,0.0,0.0
4908,4908,0.0,0.0
4909,4909,1.0,0.0
4910,4910,1.0,1.0
4911,4911,0.0,0.0
4913,4913,0.0,0.0
4915,4915,0.0,0.0
4916,4916,0.0,1.0
4917,4917,1.0,0.0
4919,4919,0.0,0.0
4920,4920,0.0,0.0
4921,4921,1.0,1.0
4922,4922,0.0,0.0
4923,4923,0.0,0.0
4924,4924,1.0,0.0
4926,4926,0.0,0.0
4927,4927,1.0,1.0
4928,4928,0.0,0.0
4929,4929,0.0,0.0
4930,4930,0.0,0.0
4931,4931,0.0,0.0
4932,4932,0.0,0.0
4935,4935,0.0,0.0
4936,4936,0.0,1.0
4937,4937,0.0,0.0
4938,4938,1.0,0.0
4941,4941,0.0,0.0
4942,4942,1.0,1.0
4943,4943,1.0,1.0
4944,4944,0.0,0.0
4946,4946,0.0,0.0
4947,4947,1.0,1.0
4948,4948,0.0,0.0
4949,4949,0.0,0.0
4950,4950,0.0,0.0
4951,4951,0.0,0.0
4952,4952,0.0,0.0
4953,4953,0.0,0.0
4954,4954,1.0,1.0
4955,4955,1.0,1.0
4956,4956,0.0,0.0
4957,4957,0.0,0.0
4958,4958,1.0,1.0
4959,4959,0.0,0.0
4960,4960,1.0,1.0
4961,4961,1.0,0.0
4962,4962,0.0,0.0
4963,4963,0.0,0.0
4964,4964,1.0,0.0
4965,4965,0.0,0.0
4966,4966,0.0,0.0
4967,4967,0.0,0.0
4968,4968,0.0,0.0
4969,4969,1.0,1.0
4971,4971,0.0,0.0
4972,4972,0.0,0.0
4973,4973,0.0,0.0
4974,4974,1.0,1.0
4975,4975,1.0,1.0
4977,4977,0.0,1.0
4979,4979,0.0,0.0
4980,4980,0.0,0.0
4981,4981,0.0,0.0
4982,4982,0.0,0.0
4983,4983,0.0,0.0
4984,4984,0.0,0.0
4985,4985,1.0,1.0
4986,4986,1.0,1.0
4987,4987,1.0,0.0
4988,4988,0.0,1.0
4989,4989,0.0,0.0
4990,4990,0.0,0.0
4991,4991,0.0,0.0
4992,4992,1.0,1.0
4993,4993,0.0,0.0
4994,4994,0.0,0.0
4995,4995,0.0,0.0
4996,4996,1.0,1.0
4997,4997,0.0,0.0
4998,4998,1.0,1.0
4999,4999,1.0,0.0
5000,5000,0.0,0.0
5001,5001,1.0,1.0
5002,5002,1.0,0.0
5003,5003,0.0,0.0
5004,5004,1.0,1.0
5005,5005,1.0,0.0
5006,5006,1.0,1.0
5007,5007,1.0,1.0
5009,5009,1.0,1.0
5010,5010,0.0,0.0
5011,5011,0.0,0.0
5012,5012,1.0,1.0
5013,5013,0.0,0.0
5014,5014,0.0,0.0
5015,5015,0.0,0.0
5016,5016,0.0,0.0
5017,5017,1.0,1.0
5018,5018,0.0,0.0
5019,5019,0.0,0.0
5020,5020,0.0,0.0
5022,5022,0.0,1.0
5023,5023,0.0,0.0
5024,5024,0.0,0.0
5025,5025,0.0,0.0
5026,5026,1.0,1.0
5027,5027,0.0,0.0
5028,5028,0.0,0.0
5029,5029,1.0,1.0
5030,5030,0.0,0.0
5031,5031,0.0,0.0
5033,5033,0.0,0.0
5034,5034,0.0,0.0
5035,5035,0.0,0.0
5037,5037,0.0,0.0
5038,5038,0.0,0.0
5039,5039,0.0,0.0
5040,5040,0.0,0.0
5042,5042,1.0,1.0
5043,5043,1.0,1.0
5044,5044,1.0,1.0
5045,5045,0.0,1.0
5046,5046,1.0,1.0
5047,5047,0.0,0.0
5048,5048,0.0,0.0
5050,5050,0.0,0.0
5051,5051,0.0,0.0
5053,5053,0.0,0.0
5054,5054,0.0,0.0
5055,5055,0.0,0.0
5056,5056,1.0,1.0
5057,5057,1.0,1.0
5058,5058,0.0,0.0
5059,5059,0.0,0.0
5060,5060,0.0,0.0
5061,5061,1.0,1.0
5063,5063,0.0,0.0
5064,5064,0.0,0.0
5065,5065,0.0,0.0
5066,5066,0.0,0.0
5067,5067,0.0,0.0
5068,5068,1.0,1.0
5069,5069,0.0,0.0
5070,5070,0.0,0.0
5071,5071,1.0,1.0
5073,5073,0.0,0.0
5076,5076,1.0,0.0
5077,5077,1.0,1.0
5078,5078,1.0,0.0
5079,5079,0.0,0.0
5080,5080,0.0,0.0
5081,5081,0.0,0.0
5082,5082,0.0,0.0
5084,5084,0.0,0.0
5085,5085,1.0,0.0
5086,5086,0.0,0.0
5087,5087,1.0,1.0
5088,5088,1.0,0.0
5089,5089,0.0,0.0
5090,5090,0.0,0.0
5091,5091,1.0,1.0
5092,5092,0.0,0.0
5093,5093,0.0,0.0
5094,5094,1.0,1.0
5095,5095,0.0,0.0
5096,5096,1.0,0.0
5097,5097,0.0,0.0
5098,5098,0.0,0.0
5099,5099,0.0,0.0
5100,5100,0.0,0.0
5101,5101,0.0,0.0
5104,5104,0.0,0.0
5106,5106,0.0,0.0
5108,5108,0.0,0.0
5109,5109,1.0,1.0
5110,5110,0.0,0.0
5111,5111,1.0,1.0
5112,5112,1.0,1.0
5115,5115,0.0,0.0
5116,5116,0.0,0.0
5119,5119,0.0,1.0
5120,5120,0.0,0.0
5121,5121,0.0,0.0
5122,5122,0.0,0.0
5123,5123,1.0,0.0
5124,5124,0.0,0.0
5125,5125,0.0,0.0
5126,5126,0.0,0.0
5127,5127,0.0,0.0
5128,5128,0.0,0.0
5129,5129,0.0,0.0
5130,5130,1.0,0.0
5131,5131,1.0,1.0
5132,5132,0.0,0.0
5133,5133,0.0,0.0
5134,5134,0.0,0.0
5135,5135,0.0,0.0
5137,5137,1.0,0.0
5138,5138,0.0,0.0
5139,5139,1.0,1.0
5140,5140,0.0,0.0
5141,5141,1.0,1.0
5143,5143,0.0,0.0
5144,5144,0.0,0.0
5145,5145,0.0,0.0
5146,5146,0.0,0.0
5147,5147,0.0,0.0
5148,5148,0.0,0.0
5149,5149,1.0,0.0
5150,5150,0.0,0.0
5151,5151,0.0,0.0
5152,5152,0.0,0.0
5153,5153,0.0,0.0
5154,5154,0.0,0.0
5155,5155,0.0,0.0
5156,5156,1.0,1.0
5157,5157,0.0,0.0
5158,5158,0.0,0.0
5159,5159,0.0,0.0
5160,5160,0.0,0.0
5161,5161,0.0,0.0
5162,5162,0.0,0.0
5164,5164,1.0,1.0
5165,5165,1.0,0.0
5166,5166,1.0,1.0
5167,5167,0.0,0.0
5168,5168,1.0,0.0
5171,5171,0.0,0.0
5172,5172,0.0,0.0
5174,5174,0.0,0.0
5175,5175,1.0,0.0
5176,5176,1.0,1.0
5177,5177,0.0,0.0
5178,5178,1.0,0.0
5179,5179,1.0,1.0
5180,5180,1.0,1.0
5181,5181,1.0,0.0
5182,5182,0.0,0.0
5183,5183,0.0,0.0
5184,5184,1.0,1.0
5185,5185,0.0,0.0
5186,5186,0.0,0.0
5187,5187,0.0,0.0
5188,5188,0.0,0.0
5192,5192,1.0,1.0
5193,5193,0.0,0.0
5194,5194,0.0,0.0
5195,5195,1.0,1.0
5196,5196,0.0,0.0
5197,5197,1.0,1.0
5198,5198,0.0,0.0
5199,5199,0.0,0.0
5200,5200,0.0,0.0
5203,5203,0.0,0.0
5204,5204,0.0,0.0
5205,5205,1.0,0.0
5206,5206,0.0,0.0
5207,5207,1.0,1.0
5208,5208,0.0,0.0
5209,5209,0.0,0.0
5210,5210,1.0,1.0
5211,5211,0.0,0.0
5213,5213,0.0,0.0
5214,5214,0.0,0.0
5215,5215,0.0,1.0
5217,5217,0.0,0.0
5218,5218,0.0,0.0
5219,5219,0.0,0.0
5221,5221,0.0,0.0
5222,5222,1.0,0.0
5223,5223,1.0,0.0
5224,5224,0.0,0.0
5225,5225,0.0,0.0
5226,5226,0.0,0.0
5227,5227,0.0,0.0
5228,5228,1.0,1.0
5229,5229,0.0,0.0
5230,5230,0.0,0.0
5231,5231,0.0,1.0
5232,5232,0.0,0.0
5233,5233,1.0,1.0
5235,5235,0.0,0.0
5236,5236,0.0,0.0
5237,5237,0.0,0.0
5238,5238,0.0,0.0
5239,5239,1.0,1.0
5241,5241,0.0,0.0
5242,5242,1.0,1.0
5243,5243,1.0,1.0
5244,5244,1.0,0.0
5245,5245,0.0,0.0
5247,5247,0.0,0.0
5248,5248,1.0,1.0
5249,5249,1.0,0.0
5251,5251,1.0,0.0
5252,5252,0.0,0.0
5253,5253,0.0,0.0
5255,5255,0.0,0.0
5256,5256,0.0,0.0
5257,5257,0.0,0.0
5258,5258,1.0,1.0
5259,5259,0.0,0.0
5260,5260,1.0,1.0
5261,5261,0.0,0.0
5262,5262,0.0,0.0
5263,5263,0.0,0.0
5264,5264,0.0,0.0
5265,5265,0.0,0.0
5266,5266,0.0,0.0
5267,5267,1.0,0.0
5269,5269,0.0,0.0
5270,5270,0.0,0.0
5271,5271,1.0,0.0
5272,5272,0.0,0.0
5273,5273,0.0,0.0
5274,5274,0.0,0.0
5275,5275,0.0,0.0
5276,5276,1.0,1.0
5277,5277,0.0,0.0
5278,5278,0.0,0.0
5279,5279,1.0,1.0
5280,5280,0.0,0.0
5281,5281,0.0,0.0
5282,5282,0.0,0.0
5284,5284,0.0,0.0
5286,5286,0.0,0.0
5288,5288,0.0,0.0
5289,5289,1.0,0.0
5291,5291,0.0,0.0
5292,5292,0.0,1.0
5293,5293,1.0,1.0
5294,5294,1.0,0.0
5296,5296,0.0,0.0
5297,5297,0.0,0.0
5298,5298,0.0,0.0
5299,5299,1.0,1.0
5300,5300,0.0,0.0
5302,5302,0.0,1.0
5303,5303,1.0,1.0
5305,5305,1.0,1.0
5306,5306,0.0,0.0
5307,5307,0.0,0.0
5308,5308,0.0,0.0
5309,5309,0.0,0.0
5310,5310,1.0,0.0
5312,5312,0.0,0.0
5313,5313,0.0,0.0
5314,5314,0.0,0.0
5315,5315,1.0,1.0
5316,5316,1.0,0.0
5317,5317,0.0,0.0
5318,5318,1.0,1.0
5319,5319,0.0,0.0
5320,5320,0.0,0.0
5321,5321,0.0,0.0
5322,5322,1.0,1.0
5326,5326,1.0,1.0
5327,5327,1.0,1.0
5328,5328,0.0,0.0
5330,5330,0.0,0.0
5331,5331,1.0,1.0
5332,5332,0.0,0.0
5333,5333,1.0,1.0
5334,5334,1.0,0.0
5335,5335,0.0,0.0
5336,5336,0.0,0.0
5337,5337,0.0,0.0
5338,5338,0.0,0.0
5339,5339,1.0,1.0
5340,5340,0.0,0.0
5342,5342,0.0,0.0
5343,5343,0.0,0.0
5344,5344,0.0,0.0
5345,5345,1.0,0.0
5346,5346,0.0,1.0
5347,5347,1.0,0.0
5348,5348,0.0,0.0
5349,5349,0.0,0.0
5350,5350,0.0,0.0
5352,5352,0.0,0.0
5353,5353,0.0,0.0
5354,5354,0.0,0.0
5355,5355,0.0,0.0
5357,5357,0.0,0.0
5359,5359,1.0,1.0
5360,5360,1.0,1.0
5361,5361,0.0,0.0
5362,5362,0.0,0.0
5363,5363,0.0,0.0
5364,5364,1.0,0.0
5366,5366,0.0,0.0
5367,5367,0.0,0.0
5368,5368,1.0,1.0
5369,5369,0.0,0.0
5371,5371,0.0,0.0
5372,5372,0.0,0.0
5373,5373,0.0,0.0
5374,5374,0.0,0.0
5376,5376,0.0,0.0
5377,5377,0.0,0.0
5378,5378,0.0,0.0
5379,5379,0.0,0.0
5380,5380,0.0,0.0
5381,5381,1.0,1.0
5382,5382,1.0,0.0
5383,5383,0.0,0.0
5384,5384,0.0,0.0
5385,5385,1.0,1.0
5386,5386,0.0,0.0
5387,5387,0.0,0.0
5388,5388,0.0,0.0
5389,5389,0.0,0.0
5391,5391,0.0,0.0
5392,5392,1.0,1.0
5393,5393,0.0,0.0
5394,5394,0.0,0.0
5396,5396,0.0,0.0
5398,5398,0.0,0.0
5399,5399,1.0,0.0
5400,5400,1.0,0.0
5401,5401,1.0,1.0
5402,5402,1.0,1.0
5403,5403,0.0,0.0
5404,5404,0.0,0.0
5405,5405,0.0,0.0
5406,5406,1.0,0.0
5407,5407,0.0,0.0
5408,5408,1.0,1.0
5409,5409,0.0,0.0
5410,5410,1.0,1.0
5411,5411,1.0,1.0
5412,5412,1.0,0.0
5413,5413,0.0,0.0
5414,5414,0.0,0.0
5415,5415,1.0,1.0
5416,5416,0.0,0.0
5417,5417,0.0,0.0
5418,5418,0.0,0.0
5419,5419,1.0,1.0
5420,5420,0.0,0.0
5421,5421,1.0,1.0
5422,5422,0.0,0.0
5423,5423,0.0,0.0
5425,5425,0.0,0.0
5426,5426,0.0,0.0
5427,5427,0.0,0.0
5428,5428,1.0,1.0
5429,5429,1.0,1.0
5431,5431,0.0,0.0
5433,5433,0.0,0.0
5435,5435,1.0,0.0
5436,5436,0.0,0.0
5437,5437,0.0,0.0
5438,5438,1.0,0.0
5439,5439,0.0,0.0
5440,5440,0.0,0.0
5441,5441,0.0,0.0
5442,5442,0.0,0.0
5443,5443,1.0,0.0
5445,5445,1.0,1.0
5446,5446,0.0,0.0
5447,5447,1.0,1.0
5448,5448,1.0,1.0
5449,5449,0.0,0.0
5450,5450,0.0,0.0
5451,5451,0.0,0.0
5452,5452,1.0,0.0
5453,5453,0.0,0.0
5454,5454,0.0,0.0
5455,5455,0.0,0.0
